Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
63155,CVE-2014-0759,7.2,High,169.254.54.51,tcp,445,Microsoft Windows Unquoted Service Path Enumeration,"The remote Windows host has at least one service installed that uses
an unquoted service path.","The remote Windows host has at least one service installed that uses
an unquoted service path, which contains at least one whitespace. A
local attacker can gain elevated privileges by inserting an executable
file in the path of the affected service.
Note that this is a generic test that will flag any application
affected by the described vulnerability.","Ensure that any services that contain a space in the path enclose the
path in quotes.","http://isc.sans.edu/diary.html?storyid=14464
http://cwe.mitre.org/data/definitions/428.html
http://www.commonexploits.com/?p=658
http://www.nessus.org/u?4aa6acbc","
Nessus found the following service with an untrusted path : 
  LMS : C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\LMS\LMS.exe
"
63155,CVE-2014-5455,7.2,High,169.254.54.51,tcp,445,Microsoft Windows Unquoted Service Path Enumeration,"The remote Windows host has at least one service installed that uses
an unquoted service path.","The remote Windows host has at least one service installed that uses
an unquoted service path, which contains at least one whitespace. A
local attacker can gain elevated privileges by inserting an executable
file in the path of the affected service.
Note that this is a generic test that will flag any application
affected by the described vulnerability.","Ensure that any services that contain a space in the path enclose the
path in quotes.","http://isc.sans.edu/diary.html?storyid=14464
http://cwe.mitre.org/data/definitions/428.html
http://www.commonexploits.com/?p=658
http://www.nessus.org/u?4aa6acbc","
Nessus found the following service with an untrusted path : 
  LMS : C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\LMS\LMS.exe
"
63155,CVE-2013-1609,7.2,High,169.254.6.46,tcp,445,Microsoft Windows Unquoted Service Path Enumeration,"The remote Windows host has at least one service installed that uses
an unquoted service path.","The remote Windows host has at least one service installed that uses
an unquoted service path, which contains at least one whitespace. A
local attacker can gain elevated privileges by inserting an executable
file in the path of the affected service.
Note that this is a generic test that will flag any application
affected by the described vulnerability.","Ensure that any services that contain a space in the path enclose the
path in quotes.","http://isc.sans.edu/diary.html?storyid=14464
http://cwe.mitre.org/data/definitions/428.html
http://www.commonexploits.com/?p=658
http://www.nessus.org/u?4aa6acbc","
Nessus found the following service with an untrusted path : 
  LMS : C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\LMS\LMS.exe
"
63155,CVE-2014-0759,7.2,High,169.254.6.46,tcp,445,Microsoft Windows Unquoted Service Path Enumeration,"The remote Windows host has at least one service installed that uses
an unquoted service path.","The remote Windows host has at least one service installed that uses
an unquoted service path, which contains at least one whitespace. A
local attacker can gain elevated privileges by inserting an executable
file in the path of the affected service.
Note that this is a generic test that will flag any application
affected by the described vulnerability.","Ensure that any services that contain a space in the path enclose the
path in quotes.","http://isc.sans.edu/diary.html?storyid=14464
http://cwe.mitre.org/data/definitions/428.html
http://www.commonexploits.com/?p=658
http://www.nessus.org/u?4aa6acbc","
Nessus found the following service with an untrusted path : 
  LMS : C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\LMS\LMS.exe
"
63155,CVE-2014-5455,7.2,High,169.254.6.46,tcp,445,Microsoft Windows Unquoted Service Path Enumeration,"The remote Windows host has at least one service installed that uses
an unquoted service path.","The remote Windows host has at least one service installed that uses
an unquoted service path, which contains at least one whitespace. A
local attacker can gain elevated privileges by inserting an executable
file in the path of the affected service.
Note that this is a generic test that will flag any application
affected by the described vulnerability.","Ensure that any services that contain a space in the path enclose the
path in quotes.","http://isc.sans.edu/diary.html?storyid=14464
http://cwe.mitre.org/data/definitions/428.html
http://www.commonexploits.com/?p=658
http://www.nessus.org/u?4aa6acbc","
Nessus found the following service with an untrusted path : 
  LMS : C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\LMS\LMS.exe
"
45411,,5,Medium,169.254.81.3,tcp,8834,SSL Certificate with Wrong Hostname,The SSL certificate for this service is for a different host.,"The commonName (CN) of the SSL certificate presented on this service
is for a different machine.",Purchase or generate a proper certificate for this service.,,"
The identities known by Nessus are :
  10.180.36.51
  127.0.0.1
  169.254.81.3
  ::1
  fe80::1
  fe80::22c9:d0ff:fee4:706b
  fe80::34cb:b9ff:fe0c:6c6
  fe80::aa20:66ff:fe31:5426
  admin-pc.local
The Common Name in the certificate is :
  Allens-MBP.local
"
51192,,6.4,Medium,169.254.81.3,tcp,8834,SSL Certificate Cannot Be Trusted,The SSL certificate for this service cannot be trusted.,"The server's X.509 certificate does not have a signature from a known
public certificate authority.  This situation can occur in three
different ways, each of which results in a break in the chain below
which certificates cannot be trusted. 
First, the top of the certificate chain sent by the server might not
be descended from a known public certificate authority.  This can
occur either when the top of the chain is an unrecognized, self-signed
certificate, or when intermediate certificates are missing that would
connect the top of the certificate chain to a known public certificate
authority. 
Second, the certificate chain may contain a certificate that is not
valid at the time of the scan.  This can occur either when the scan
occurs before one of the certificate's 'notBefore' dates, or after one
of the certificate's 'notAfter' dates. 
Third, the certificate chain may contain a signature that either
didn't match the certificate's information, or could not be verified.  
Bad signatures can be fixed by getting the certificate with
the bad signature to be re-signed by its issuer.  Signatures that
could not be verified are the result of the certificate's issuer using
a signing algorithm that Nessus either does not support or does not
recognize. 
If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.",Purchase or generate a proper certificate for this service.,,"
The following certificate was at the top of the certificate
chain sent by the remote host, but is signed by an unknown
certificate authority :
|-Subject : O=Nessus Users United/OU=Nessus Server/L=New York/C=US/ST=NY/CN=Allens-MBP.local
|-Issuer  : O=Nessus Users United/OU=Nessus Certification Authority/L=New York/C=US/ST=NY/CN=Nessus Certification Authority
"
85408,CVE-2009-5044,9.3,High,169.254.81.3,tcp,0,Mac OS X < 10.10.5 Multiple Vulnerabilities,"The remote host is missing a Mac OS X update that fixes multiple
security vulnerabilities.","The remote host is running a version of Mac OS X 10.10.x that is prior
to 10.10.5. It is, therefore, affected by multiple vulnerabilities in
the following components :
  - apache
  - apache_mod_php
  - Apple ID OD Plug-in
  - AppleGraphicsControl
  - Bluetooth
  - bootp
  - CloudKit
  - CoreMedia Playback
  - CoreText
  - curl
  - Data Detectors Engine
  - Date & Time pref pane
  - Dictionary Application
  - DiskImages
  - dyld
  - FontParser
  - groff
  - ImageIO
  - Install Framework Legacy
  - IOFireWireFamily
  - IOGraphics
  - IOHIDFamily
  - Kernel
  - Libc
  - Libinfo
  - libpthread
  - libxml2
  - libxpc
  - mail_cmds
  - Notification Center OSX
  - ntfs
  - OpenSSH
  - OpenSSL
  - perl
  - PostgreSQL
  - python
  - QL Office
  - Quartz Composer Framework
  - Quick Look
  - QuickTime 7
  - SceneKit
  - Security
  - SMBClient
  - Speech UI
  - sudo
  - tcpdump
  - Text Formats
  - udf 
Note that successful exploitation of the most serious issues can
result in arbitrary code execution.",Upgrade to Mac OS X 10.10.5 or later.,https://support.apple.com/en-us/HT205031,"
  Installed version : 10.10.4
  Fixed version     : 10.10.5
"
85408,CVE-2009-5078,9.3,High,169.254.81.3,tcp,0,Mac OS X < 10.10.5 Multiple Vulnerabilities,"The remote host is missing a Mac OS X update that fixes multiple
security vulnerabilities.","The remote host is running a version of Mac OS X 10.10.x that is prior
to 10.10.5. It is, therefore, affected by multiple vulnerabilities in
the following components :
  - apache
  - apache_mod_php
  - Apple ID OD Plug-in
  - AppleGraphicsControl
  - Bluetooth
  - bootp
  - CloudKit
  - CoreMedia Playback
  - CoreText
  - curl
  - Data Detectors Engine
  - Date & Time pref pane
  - Dictionary Application
  - DiskImages
  - dyld
  - FontParser
  - groff
  - ImageIO
  - Install Framework Legacy
  - IOFireWireFamily
  - IOGraphics
  - IOHIDFamily
  - Kernel
  - Libc
  - Libinfo
  - libpthread
  - libxml2
  - libxpc
  - mail_cmds
  - Notification Center OSX
  - ntfs
  - OpenSSH
  - OpenSSL
  - perl
  - PostgreSQL
  - python
  - QL Office
  - Quartz Composer Framework
  - Quick Look
  - QuickTime 7
  - SceneKit
  - Security
  - SMBClient
  - Speech UI
  - sudo
  - tcpdump
  - Text Formats
  - udf 
Note that successful exploitation of the most serious issues can
result in arbitrary code execution.",Upgrade to Mac OS X 10.10.5 or later.,https://support.apple.com/en-us/HT205031,"
  Installed version : 10.10.4
  Fixed version     : 10.10.5
"
85408,CVE-2012-6685,9.3,High,169.254.81.3,tcp,0,Mac OS X < 10.10.5 Multiple Vulnerabilities,"The remote host is missing a Mac OS X update that fixes multiple
security vulnerabilities.","The remote host is running a version of Mac OS X 10.10.x that is prior
to 10.10.5. It is, therefore, affected by multiple vulnerabilities in
the following components :
  - apache
  - apache_mod_php
  - Apple ID OD Plug-in
  - AppleGraphicsControl
  - Bluetooth
  - bootp
  - CloudKit
  - CoreMedia Playback
  - CoreText
  - curl
  - Data Detectors Engine
  - Date & Time pref pane
  - Dictionary Application
  - DiskImages
  - dyld
  - FontParser
  - groff
  - ImageIO
  - Install Framework Legacy
  - IOFireWireFamily
  - IOGraphics
  - IOHIDFamily
  - Kernel
  - Libc
  - Libinfo
  - libpthread
  - libxml2
  - libxpc
  - mail_cmds
  - Notification Center OSX
  - ntfs
  - OpenSSH
  - OpenSSL
  - perl
  - PostgreSQL
  - python
  - QL Office
  - Quartz Composer Framework
  - Quick Look
  - QuickTime 7
  - SceneKit
  - Security
  - SMBClient
  - Speech UI
  - sudo
  - tcpdump
  - Text Formats
  - udf 
Note that successful exploitation of the most serious issues can
result in arbitrary code execution.",Upgrade to Mac OS X 10.10.5 or later.,https://support.apple.com/en-us/HT205031,"
  Installed version : 10.10.4
  Fixed version     : 10.10.5
"
85408,CVE-2013-1775,9.3,High,169.254.81.3,tcp,0,Mac OS X < 10.10.5 Multiple Vulnerabilities,"The remote host is missing a Mac OS X update that fixes multiple
security vulnerabilities.","The remote host is running a version of Mac OS X 10.10.x that is prior
to 10.10.5. It is, therefore, affected by multiple vulnerabilities in
the following components :
  - apache
  - apache_mod_php
  - Apple ID OD Plug-in
  - AppleGraphicsControl
  - Bluetooth
  - bootp
  - CloudKit
  - CoreMedia Playback
  - CoreText
  - curl
  - Data Detectors Engine
  - Date & Time pref pane
  - Dictionary Application
  - DiskImages
  - dyld
  - FontParser
  - groff
  - ImageIO
  - Install Framework Legacy
  - IOFireWireFamily
  - IOGraphics
  - IOHIDFamily
  - Kernel
  - Libc
  - Libinfo
  - libpthread
  - libxml2
  - libxpc
  - mail_cmds
  - Notification Center OSX
  - ntfs
  - OpenSSH
  - OpenSSL
  - perl
  - PostgreSQL
  - python
  - QL Office
  - Quartz Composer Framework
  - Quick Look
  - QuickTime 7
  - SceneKit
  - Security
  - SMBClient
  - Speech UI
  - sudo
  - tcpdump
  - Text Formats
  - udf 
Note that successful exploitation of the most serious issues can
result in arbitrary code execution.",Upgrade to Mac OS X 10.10.5 or later.,https://support.apple.com/en-us/HT205031,"
  Installed version : 10.10.4
  Fixed version     : 10.10.5
"
85408,CVE-2013-1776,9.3,High,169.254.81.3,tcp,0,Mac OS X < 10.10.5 Multiple Vulnerabilities,"The remote host is missing a Mac OS X update that fixes multiple
security vulnerabilities.","The remote host is running a version of Mac OS X 10.10.x that is prior
to 10.10.5. It is, therefore, affected by multiple vulnerabilities in
the following components :
  - apache
  - apache_mod_php
  - Apple ID OD Plug-in
  - AppleGraphicsControl
  - Bluetooth
  - bootp
  - CloudKit
  - CoreMedia Playback
  - CoreText
  - curl
  - Data Detectors Engine
  - Date & Time pref pane
  - Dictionary Application
  - DiskImages
  - dyld
  - FontParser
  - groff
  - ImageIO
  - Install Framework Legacy
  - IOFireWireFamily
  - IOGraphics
  - IOHIDFamily
  - Kernel
  - Libc
  - Libinfo
  - libpthread
  - libxml2
  - libxpc
  - mail_cmds
  - Notification Center OSX
  - ntfs
  - OpenSSH
  - OpenSSL
  - perl
  - PostgreSQL
  - python
  - QL Office
  - Quartz Composer Framework
  - Quick Look
  - QuickTime 7
  - SceneKit
  - Security
  - SMBClient
  - Speech UI
  - sudo
  - tcpdump
  - Text Formats
  - udf 
Note that successful exploitation of the most serious issues can
result in arbitrary code execution.",Upgrade to Mac OS X 10.10.5 or later.,https://support.apple.com/en-us/HT205031,"
  Installed version : 10.10.4
  Fixed version     : 10.10.5
"
85408,CVE-2013-2776,9.3,High,169.254.81.3,tcp,0,Mac OS X < 10.10.5 Multiple Vulnerabilities,"The remote host is missing a Mac OS X update that fixes multiple
security vulnerabilities.","The remote host is running a version of Mac OS X 10.10.x that is prior
to 10.10.5. It is, therefore, affected by multiple vulnerabilities in
the following components :
  - apache
  - apache_mod_php
  - Apple ID OD Plug-in
  - AppleGraphicsControl
  - Bluetooth
  - bootp
  - CloudKit
  - CoreMedia Playback
  - CoreText
  - curl
  - Data Detectors Engine
  - Date & Time pref pane
  - Dictionary Application
  - DiskImages
  - dyld
  - FontParser
  - groff
  - ImageIO
  - Install Framework Legacy
  - IOFireWireFamily
  - IOGraphics
  - IOHIDFamily
  - Kernel
  - Libc
  - Libinfo
  - libpthread
  - libxml2
  - libxpc
  - mail_cmds
  - Notification Center OSX
  - ntfs
  - OpenSSH
  - OpenSSL
  - perl
  - PostgreSQL
  - python
  - QL Office
  - Quartz Composer Framework
  - Quick Look
  - QuickTime 7
  - SceneKit
  - Security
  - SMBClient
  - Speech UI
  - sudo
  - tcpdump
  - Text Formats
  - udf 
Note that successful exploitation of the most serious issues can
result in arbitrary code execution.",Upgrade to Mac OS X 10.10.5 or later.,https://support.apple.com/en-us/HT205031,"
  Installed version : 10.10.4
  Fixed version     : 10.10.5
"
85408,CVE-2013-2777,9.3,High,169.254.81.3,tcp,0,Mac OS X < 10.10.5 Multiple Vulnerabilities,"The remote host is missing a Mac OS X update that fixes multiple
security vulnerabilities.","The remote host is running a version of Mac OS X 10.10.x that is prior
to 10.10.5. It is, therefore, affected by multiple vulnerabilities in
the following components :
  - apache
  - apache_mod_php
  - Apple ID OD Plug-in
  - AppleGraphicsControl
  - Bluetooth
  - bootp
  - CloudKit
  - CoreMedia Playback
  - CoreText
  - curl
  - Data Detectors Engine
  - Date & Time pref pane
  - Dictionary Application
  - DiskImages
  - dyld
  - FontParser
  - groff
  - ImageIO
  - Install Framework Legacy
  - IOFireWireFamily
  - IOGraphics
  - IOHIDFamily
  - Kernel
  - Libc
  - Libinfo
  - libpthread
  - libxml2
  - libxpc
  - mail_cmds
  - Notification Center OSX
  - ntfs
  - OpenSSH
  - OpenSSL
  - perl
  - PostgreSQL
  - python
  - QL Office
  - Quartz Composer Framework
  - Quick Look
  - QuickTime 7
  - SceneKit
  - Security
  - SMBClient
  - Speech UI
  - sudo
  - tcpdump
  - Text Formats
  - udf 
Note that successful exploitation of the most serious issues can
result in arbitrary code execution.",Upgrade to Mac OS X 10.10.5 or later.,https://support.apple.com/en-us/HT205031,"
  Installed version : 10.10.4
  Fixed version     : 10.10.5
"
85408,CVE-2013-7040,9.3,High,169.254.81.3,tcp,0,Mac OS X < 10.10.5 Multiple Vulnerabilities,"The remote host is missing a Mac OS X update that fixes multiple
security vulnerabilities.","The remote host is running a version of Mac OS X 10.10.x that is prior
to 10.10.5. It is, therefore, affected by multiple vulnerabilities in
the following components :
  - apache
  - apache_mod_php
  - Apple ID OD Plug-in
  - AppleGraphicsControl
  - Bluetooth
  - bootp
  - CloudKit
  - CoreMedia Playback
  - CoreText
  - curl
  - Data Detectors Engine
  - Date & Time pref pane
  - Dictionary Application
  - DiskImages
  - dyld
  - FontParser
  - groff
  - ImageIO
  - Install Framework Legacy
  - IOFireWireFamily
  - IOGraphics
  - IOHIDFamily
  - Kernel
  - Libc
  - Libinfo
  - libpthread
  - libxml2
  - libxpc
  - mail_cmds
  - Notification Center OSX
  - ntfs
  - OpenSSH
  - OpenSSL
  - perl
  - PostgreSQL
  - python
  - QL Office
  - Quartz Composer Framework
  - Quick Look
  - QuickTime 7
  - SceneKit
  - Security
  - SMBClient
  - Speech UI
  - sudo
  - tcpdump
  - Text Formats
  - udf 
Note that successful exploitation of the most serious issues can
result in arbitrary code execution.",Upgrade to Mac OS X 10.10.5 or later.,https://support.apple.com/en-us/HT205031,"
  Installed version : 10.10.4
  Fixed version     : 10.10.5
"
85408,CVE-2013-7338,9.3,High,169.254.81.3,tcp,0,Mac OS X < 10.10.5 Multiple Vulnerabilities,"The remote host is missing a Mac OS X update that fixes multiple
security vulnerabilities.","The remote host is running a version of Mac OS X 10.10.x that is prior
to 10.10.5. It is, therefore, affected by multiple vulnerabilities in
the following components :
  - apache
  - apache_mod_php
  - Apple ID OD Plug-in
  - AppleGraphicsControl
  - Bluetooth
  - bootp
  - CloudKit
  - CoreMedia Playback
  - CoreText
  - curl
  - Data Detectors Engine
  - Date & Time pref pane
  - Dictionary Application
  - DiskImages
  - dyld
  - FontParser
  - groff
  - ImageIO
  - Install Framework Legacy
  - IOFireWireFamily
  - IOGraphics
  - IOHIDFamily
  - Kernel
  - Libc
  - Libinfo
  - libpthread
  - libxml2
  - libxpc
  - mail_cmds
  - Notification Center OSX
  - ntfs
  - OpenSSH
  - OpenSSL
  - perl
  - PostgreSQL
  - python
  - QL Office
  - Quartz Composer Framework
  - Quick Look
  - QuickTime 7
  - SceneKit
  - Security
  - SMBClient
  - Speech UI
  - sudo
  - tcpdump
  - Text Formats
  - udf 
Note that successful exploitation of the most serious issues can
result in arbitrary code execution.",Upgrade to Mac OS X 10.10.5 or later.,https://support.apple.com/en-us/HT205031,"
  Installed version : 10.10.4
  Fixed version     : 10.10.5
"
85408,CVE-2013-7422,9.3,High,169.254.81.3,tcp,0,Mac OS X < 10.10.5 Multiple Vulnerabilities,"The remote host is missing a Mac OS X update that fixes multiple
security vulnerabilities.","The remote host is running a version of Mac OS X 10.10.x that is prior
to 10.10.5. It is, therefore, affected by multiple vulnerabilities in
the following components :
  - apache
  - apache_mod_php
  - Apple ID OD Plug-in
  - AppleGraphicsControl
  - Bluetooth
  - bootp
  - CloudKit
  - CoreMedia Playback
  - CoreText
  - curl
  - Data Detectors Engine
  - Date & Time pref pane
  - Dictionary Application
  - DiskImages
  - dyld
  - FontParser
  - groff
  - ImageIO
  - Install Framework Legacy
  - IOFireWireFamily
  - IOGraphics
  - IOHIDFamily
  - Kernel
  - Libc
  - Libinfo
  - libpthread
  - libxml2
  - libxpc
  - mail_cmds
  - Notification Center OSX
  - ntfs
  - OpenSSH
  - OpenSSL
  - perl
  - PostgreSQL
  - python
  - QL Office
  - Quartz Composer Framework
  - Quick Look
  - QuickTime 7
  - SceneKit
  - Security
  - SMBClient
  - Speech UI
  - sudo
  - tcpdump
  - Text Formats
  - udf 
Note that successful exploitation of the most serious issues can
result in arbitrary code execution.",Upgrade to Mac OS X 10.10.5 or later.,https://support.apple.com/en-us/HT205031,"
  Installed version : 10.10.4
  Fixed version     : 10.10.5
"
85408,CVE-2014-0067,9.3,High,169.254.81.3,tcp,0,Mac OS X < 10.10.5 Multiple Vulnerabilities,"The remote host is missing a Mac OS X update that fixes multiple
security vulnerabilities.","The remote host is running a version of Mac OS X 10.10.x that is prior
to 10.10.5. It is, therefore, affected by multiple vulnerabilities in
the following components :
  - apache
  - apache_mod_php
  - Apple ID OD Plug-in
  - AppleGraphicsControl
  - Bluetooth
  - bootp
  - CloudKit
  - CoreMedia Playback
  - CoreText
  - curl
  - Data Detectors Engine
  - Date & Time pref pane
  - Dictionary Application
  - DiskImages
  - dyld
  - FontParser
  - groff
  - ImageIO
  - Install Framework Legacy
  - IOFireWireFamily
  - IOGraphics
  - IOHIDFamily
  - Kernel
  - Libc
  - Libinfo
  - libpthread
  - libxml2
  - libxpc
  - mail_cmds
  - Notification Center OSX
  - ntfs
  - OpenSSH
  - OpenSSL
  - perl
  - PostgreSQL
  - python
  - QL Office
  - Quartz Composer Framework
  - Quick Look
  - QuickTime 7
  - SceneKit
  - Security
  - SMBClient
  - Speech UI
  - sudo
  - tcpdump
  - Text Formats
  - udf 
Note that successful exploitation of the most serious issues can
result in arbitrary code execution.",Upgrade to Mac OS X 10.10.5 or later.,https://support.apple.com/en-us/HT205031,"
  Installed version : 10.10.4
  Fixed version     : 10.10.5
"
